1|1|1|14|3918298|0|Josh Allen|QB|395.5|374.6|16
2|1|2|2|3139477|0|Patrick Mahomes|QB|417.4|352|17
3|1|3|13|4242335|0|Jonathan Taylor|RB|146.4|317|11
4|1|4|9|3117251|0|Christian McCaffrey|RB|356.4|309.9|17
5|1|5|4|4038941|0|Justin Herbert|QB|281.3|328|17
6|1|6|12|2977187|0|Cooper Kupp|WR|201.4|312.9|9
7|1|7|6|3068267|0|Austin Ekeler|RB|372.7|284.7|17
8|1|8|1|4262921|0|Justin Jefferson|WR|368.7|287.8|17
9|1|9|5|3116593|0|Dalvin Cook|RB|237.8|258.5|17
10|1|10|11|3043078|0|Derrick Henry|RB|302.8|264.5|16
11|1|11|8|4362628|0|Ja'Marr Chase|WR|242.4|276.2|12
12|1|12|7|3917315|0|Kyler Murray|QB|200.5|314|11
13|2|1|7|3915511|0|Joe Burrow|QB|350.7|294.4|16
14|2|2|8|4241457|0|Najee Harris|RB|223.5|265.5|17
15|2|3|11|3916387|0|Lamar Jackson|QB|236.1|316.4|13
16|2|4|5|3116385|0|Joe Mixon|RB|239.5|258.9|14
17|2|5|1|4040715|0|Jalen Hurts|QB|378|318.5|15
18|2|6|6|2330|0|Tom Brady|QB|271.7|306.8|17
19|2|7|12|8439|0|Aaron Rodgers|QB|239.2|309.7|17
20|2|8|4|3042519|0|Aaron Jones|RB|248.6|242.6|17
21|2|9|9|16800|0|Davante Adams|WR|335.5|253.6|17
22|2|10|13|3054850|0|Alvin Kamara|RB|211.7|254.8|15
23|2|11|2|14881|0|Russell Wilson|QB|225.8|302.4|15
24|2|12|14|2577417|0|Dak Prescott|QB|198.6|306.5|12
25|3|1|14|12483|0|Matthew Stafford|QB|108.4|285.7|9
26|3|2|2|15847|0|Travis Kelce|TE|316.3|227.3|17
27|3|3|13|3126486|0|Deebo Samuel|WR|168.4|261.5|13
28|3|4|9|16757|0|Derek Carr|QB|219.1|260.6|15
29|3|5|4|2976212|0|Stefon Diggs|WR|316.6|258.3|16
30|3|6|12|3115364|0|Leonard Fournette|RB|226.1|258.7|16
31|3|7|6|3116406|0|Tyreek Hill|WR|347.2|246.5|17
32|3|8|1|4241389|0|CeeDee Lamb|WR|301.6|252.5|17
33|3|9|5|16737|0|Mike Evans|WR|225.4|223.3|15
34|3|10|11|3929630|0|Saquon Barkley|RB|284|227.8|16
35|3|11|8|4259545|0|D'Andre Swift|RB|191.1|253.7|14
36|3|12|7|3116365|0|Mark Andrews|TE|190.5|235.1|15
37|4|1|7|15818|0|Keenan Allen|WR|164|237.6|10
38|4|2|8|4361579|0|Javonte Williams|RB|42|239|4
39|4|3|11|4383351|0|Trey Lance|QB|12.5|284|2
40|4|4|5|3128720|0|Nick Chubb|RB|281.4|216|17
41|4|5|1|3915416|0|DJ Moore|WR|199.1|234.6|17
42|4|6|6|3045147|0|James Conner|RB|200.2|240|13
43|4|7|12|4239993|0|Tee Higgins|WR|220.9|237.3|16
44|4|8|4|4035687|0|Michael Pittman Jr.|WR|216.5|236.2|16
45|4|9|9|14880|0|Kirk Cousins|QB|291.6|269.2|17
46|4|10|13|4240021|0|Cam Akers|RB|141.3|146.7|15
47|4|11|2|4047646|0|A.J. Brown|WR|299.6|220.8|17
48|4|12|14|3045138|0|Mike Williams|WR|176.5|211.4|13
49|5|1|14|4427366|0|Breece Hall|RB|115.1|210.7|7
50|5|2|2|4035538|0|David Montgomery|RB|177.7|219.9|16
51|5|3|13|3121422|0|Terry McLaurin|WR|229|221.9|17
52|5|4|9|4360248|0|Kyle Pitts|TE|75.6|197.6|10
53|5|5|4|4239996|0|Travis Etienne Jr.|RB|205.1|205|17
54|5|6|12|2969939|0|Jameis Winston|QB|43.9|245.8|4
55|5|7|6|4241479|0|Tua Tagovailoa|QB|230.9|271|13
56|5|8|1|4372016|0|Jaylen Waddle|WR|259.2|218.2|17
57|5|9|5|3128429|0|Courtland Sutton|WR|159.4|210.4|15
58|5|10|11|16731|0|Brandin Cooks|WR|145.6|215.1|13
59|5|11|8|3932905|0|Diontae Johnson|WR|180.7|218.2|17
60|5|12|7|3051392|0|Ezekiel Elliott|RB|185.8|214.2|15
61|6|1|7|4047365|0|Josh Jacobs|RB|328.3|210.5|17
62|6|2|8|4241985|0|J.K. Dobbins|RB|81.2|214.3|8
63|6|3|11|4047650|0|DK Metcalf|WR|226.8|212.4|17
64|6|4|5|16799|0|Allen Robinson II|WR|84.9|201.1|10
65|6|5|1|4243537|0|Gabe Davis|WR|171.6|207.2|15
66|6|6|6|4241372|0|Marquise Brown|WR|156|211.8|12
67|6|7|12|4241555|0|Elijah Mitchell|RB|43.6|197.4|5
68|6|8|4|4362887|0|Justin Fields|QB|296|253.1|15
69|6|9|9|4242214|0|Clyde Edwards-Helaire|RB|98.3|190.6|10
70|6|10|13|4241463|0|Jerry Jeudy|WR|204.2|212.2|15
71|6|11|2|4374302|0|Amon-Ra St. Brown|WR|267.6|208.9|16
72|6|12|14|4040655|0|Darnell Mooney|WR|101.5|212.2|12
73|7|1|14|3116165|0|Chris Godwin|WR|222.8|198.2|15
74|7|2|2|3040151|0|George Kittle|TE|200.5|169.6|15
75|7|3|13|4040761|0|Devin Singletary|RB|177.9|188.7|16
76|7|4|9|16460|0|Adam Thielen|WR|180|192.2|17
77|7|5|4|2976316|0|Michael Thomas|WR|51.1|206.6|3
78|7|6|12|3117256|0|Dalton Schultz|TE|142.7|176.7|15
79|7|7|6|2976499|0|Amari Cooper|WR|246|199|17
80|7|8|1|3917792|0|Daniel Jones|QB|289|252.4|16
81|7|9|5|3135321|0|Hunter Renfrow|WR|79|199|10
82|7|10|11|3120348|0|JuJu Smith-Schuster|WR|185.3|197.1|16
83|7|11|8|2576925|0|Darren Waller|TE|84.8|187.7|9
84|7|12|7|4426502|0|Drake London|WR|178.6|192.8|17
85|8|1|7|4241478|0|DeVonta Smith|WR|254.6|192.2|17
86|8|2|8|4360939|0|Rashod Bateman|WR|53.5|198|7
87|8|3|11|3059915|0|Kareem Hunt|RB|126.8|182.5|17
88|8|4|5|3916148|0|Tony Pollard|RB|248.8|177.2|16
89|8|5|1|4360238|0|Dameon Pierce|RB|166.4|183.7|13
90|8|6|6|4360294|0|Antonio Gibson|RB|165.9|181.3|15
91|8|7|12|2577327|0|Tyler Lockett|WR|237.3|197|16
92|8|8|4|4239934|0|AJ Dillon|RB|167.6|168.8|17
93|8|9|9|3128390|0|Allen Lazard|WR|174.8|172.6|15
94|8|10|13|4036133|0|T.J. Hockenson|TE|215.4|168|17
95|8|11|2|4372414|0|Elijah Moore|WR|88.1|198.3|16
96|8|12|14|4045163|0|Miles Sanders|RB|216.7|184.7|17
97|9|1|14|3121023|0|Dallas Goedert|TE|141.2|150.3|12
98|9|2|2|3119195|0|Chase Edmonds|RB|74.2|174.1|13
99|9|3|13|3895856|0|Christian Kirk|WR|241.9|200|17
100|9|4|9|4258595|0|Cole Kmet|TE|147.3|145.8|17
101|9|5|4|4360438|0|Brandon Aiyuk|WR|227.8|184.9|17
102|9|6|12|3925347|0|Damien Harris|RB|90.9|174.6|11
103|9|7|6|4046692|0|Chase Claypool|WR|105|180.4|15
104|9|8|1|4240600|0|Kadarius Toney|WR|57.3|186.2|9
105|9|9|5|11237|0|Matt Ryan|QB|155.3|245.4|12
106|9|10|11|4361411|0|Pat Freiermuth|TE|148.2|144.2|16
107|9|11|8|4569173|0|Rhamondre Stevenson|RB|249.1|182.2|17
108|9|12|7|15807|0|Cordarrelle Patterson|RB|154.7|167.9|13
109|10|1|7|4361370|0|Chris Olave|WR|198.2|174.4|15
110|10|2|8|15835|0|Zach Ertz|TE|115.6|148.2|10
111|10|3|11|2573079|0|Carson Wentz|QB|112.8|253.7|8
112|10|4|5|3139925|0|Rashaad Penny|RB|52.2|162.9|5
113|10|5|1|4360310|0|Trevor Lawrence|QB|295.6|260.7|17
114|10|6|6|3046439|0|Hunter Henry|TE|103.9|146.4|17
115|10|7|12|4241464|0|Mac Jones|QB|170.1|238.1|14
116|10|8|4|15880|0|Robert Woods|WR|115.7|180.4|17
117|10|9|9|15795|0|DeAndre Hopkins|WR|151.7|150.4|9
118|10|10|13|4569618|0|Garrett Wilson|WR|215.7|175.3|17
119|10|11|2|4379399|0|James Cook|RB|105.7|126.7|16
120|10|12|14|3116164|0|Mike Gesicki|TE|98.2|135.9|17
121|11|1|14|3051738|0|Marquez Valdes-Scantling|WR|122.4|172.1|17
122|11|2|2|3045144|0|Tyler Boyd|WR|167.1|168.3|16
123|11|3|13|4052042|0|James Robinson|RB|88.6|151.1|11
124|11|4|9|2576434|0|Melvin Gordon III|RB|87.1|144.7|10
125|11|5|4|14876|0|Ryan Tannehill|QB|161.2|251.4|12
126|11|6|12|15683|0|Justin Tucker|K|158|144.4|17
127|11|7|6|4567156|0|Treylon Burks|WR|94.1|163.8|11
128|11|8|1|4430191|0|Skyy Moore|WR|43.4|135|16
129|11|9|5|3930086|0|Dawson Knox|TE|135.7|146.6|15
130|11|10|11|15072|0|Marvin Jones Jr.|WR|116.9|163.1|16
131|11|11|8|4567048|0|Kenneth Walker III|RB|202.5|126.6|15
132|11|12|7|2576623|0|DeVante Parker|WR|102.9|146.4|13
133|12|1|7|4697815|0|Rachaad White|RB|139.1|96|17
134|12|2|8|3916433|0|Jakobi Meyers|WR|180.3|173.9|14
135|12|3|11|4569587|0|Wan'Dale Robinson|WR|51.6|148|6
136|12|4|5|3046779|0|Jared Goff|QB|284.3|236.3|17
137|12|5|1|4040980|0|Irv Smith Jr.|TE|55.2|145.8|8
138|12|6|6|3916430|0|Nyheim Hines|RB|81.4|144.6|16
139|12|7|12|-16002|0|Bills D/ST|DEF|138|143.8|16
140|12|8|4|4048244|0|Alexander Mattison|RB|88.4|109.6|17
141|12|9|9|3052587|0|Baker Mayfield|QB|121.4|228.1|12
142|12|10|13|3115378|0|Russell Gage|WR|123.6|168.7|13
143|12|11|2|16790|0|Jarvis Landry|WR|60.2|145|9
144|12|12|14|2974858|0|Kenny Golladay|WR|20.1|146.8|12
145|13|1|14|2576414|0|Raheem Mostert|RB|168.3|130.4|16
146|13|2|2|4242433|0|Joshua Palmer|WR|169.3|150.9|16
147|13|3|13|4361409|0|Jahan Dotson|WR|130.6|159|13
148|13|4|9|4426354|0|George Pickens|WR|166.5|147|17
149|13|5|4|4036131|0|Noah Fant|TE|122.6|139.8|17
150|13|6|12|4249417|0|Jalen Tolbert|WR|3.2|21.3|8
151|13|7|6|4360234|0|Evan McPherson|K|126|148.5|16
152|13|8|1|4241474|0|Brian Robinson Jr.|RB|112.7|102.9|12
153|13|9|5|3123076|0|David Njoku|TE|142|131.4|14
154|13|10|11|4240657|0|Michael Carter|RB|126|150.5|16
155|13|11|8|-16018|0|Saints D/ST|DEF|105|127.9|17
156|13|12|7|-16024|0|Chargers D/ST|DEF|87|105.4|17
157|14|1|7|3051876|0|Evan Engram|TE|176.9|124.4|17
158|14|2|8|3115394|0|DJ Chark|WR|98.2|146|11
159|14|3|11|4242546|0|Davis Mills|QB|181.5|210|15
160|14|4|5|3122840|0|Deshaun Watson|QB|85.6|112.4|6
161|14|5|1|4039359|0|Darrell Henderson Jr.|RB|73.5|195.1|10
162|14|6|6|4035004|0|Mecole Hardman|WR|93.8|139.7|8
163|14|7|12|13982|0|Julio Jones|WR|70.4|130.5|10
164|14|8|4|4371733|0|Kenneth Gainwell|RB|87.9|117.7|17
165|14|9|9|-16011|0|Colts D/ST|DEF|106|108.7|17
166|14|10|13|-16009|0|Packers D/ST|DEF|105|135.6|17
167|14|11|2|4426891|0|Isaiah Spiller|RB|8.4|51.5|6
168|14|12|14|3139605|0|Marlon Mack|RB|38.3|0|8
169|15|1|14|2574808|0|Robbie Anderson|WR|52.2|157|16
170|15|2|2|3128724|0|Isaiah McKenzie|WR|119.8|128.5|15
171|15|3|13|4249087|0|Matt Gay|K|131|147.8|17
172|15|4|9|4035886|0|Khalil Herbert|RB|117.8|108.9|13
173|15|5|4|4372485|0|Rondale Moore|WR|87.9|130.7|8
174|15|6|12|2980453|0|Jamaal Williams|RB|225.9|123.1|17
175|15|7|6|-16027|0|Buccaneers D/ST|DEF|97|124.6|17
176|15|8|1|2572861|0|J.D. McKissic|RB|55.8|144.6|8
177|15|9|5|4361432|0|Romeo Doubs|WR|101.6|120.2|13
178|15|10|11|4036348|0|Michael Gallup|WR|105.4|156.7|14
179|15|11|8|3055899|0|Harrison Butker|K|97|145.1|13
180|15|12|7|4240703|0|Kenny Pickett|QB|149.9|124.7|13
181|16|1|7|16339|0|Brandon McManus|K|127|139.4|17
182|16|2|8|2573401|0|Tyler Higbee|TE|152|130.3|17
183|16|3|11|-16033|0|Ravens D/ST|DEF|129|119.6|17
184|16|4|5|-16005|0|Browns D/ST|DEF|102|107.3|17
185|16|5|1|16782|0|Jerick McKinnon|RB|196.3|87|17
186|16|6|6|4360078|0|Alec Pierce|WR|112.3|145.6|16
187|16|7|12|15971|0|Rex Burkhead|RB|77.4|125.9|16
188|16|8|4|4035115|0|Albert Okwuegbunam|TE|25.5|122.5|8
189|16|9|9|11122|0|Matt Prater|K|96|133.9|13
190|16|10|13|-16025|0|49ers D/ST|DEF|156|112.3|17
191|16|11|2|3917232|0|Tyler Bass|K|139|131.6|16
192|16|12|14|4373626|0|Tyler Allgeier|RB|159.4|83.4|16
193|17|1|14|-16006|0|Cowboys D/ST|DEF|153|106.5|17
194|17|2|2|3116389|0|Samaje Perine|RB|142.1|91.6|16
195|17|3|13|-16023|0|Steelers D/ST|DEF|97|108.8|17
196|17|4|9|-16004|0|Bengals D/ST|DEF|100|101.5|16
197|17|5|4|-16017|0|Patriots D/ST|DEF|173|90.4|17
198|17|6|12|3924327|0|Drew Lock|QB|0|107|
199|17|7|6|4361259|0|Zach Wilson|QB|98.9|206.7|9
200|17|8|1|-16014|0|Rams D/ST|DEF|89|82.2|17
201|17|9|5|4361529|0|Isiah Pacheco|RB|135|66.3|17
202|17|10|11|10621|0|Nick Folk|K|141|141.2|17
203|17|11|8|-16028|0|Commanders D/ST|DEF|120|109.2|17
204|17|12|7|13981|0|Mark Ingram II|RB|50.1|92.5|11
205|18|1|7|4258173|0|Nico Collins|WR|97.1|154.1|10
206|18|2|8|2576980|0|Marcus Mariota|QB|196.6|141.2|13
207|18|3|11|17359|0|Damien Williams|RB|0.2|104.3|1
208|18|4|5|3051909|0|Daniel Carlson|K|159|139.1|17
209|18|5|1|3050478|0|Jake Elliott|K|119|132.5|16
210|18|6|6|3924365|0|Hayden Hurst|TE|105.4|130.1|13
211|18|7|12|3930066|0|Van Jefferson|WR|78.9|136.5|11
212|18|8|4|3915165|0|Rodrigo Blankenship|K|18|124.1|3
213|18|9|9|3916566|0|K.J. Osborn|WR|155.6|136.7|17
214|18|10|13|3039707|0|Mitch Trubisky|QB|73.9|117.2|7
215|18|11|2|-16021|0|Eagles D/ST|DEF|158|121.8|17
216|18|12|14|12460|0|Graham Gano|K|142|131.9|17
