4361370|Chris Olave|WR|NO|48|29.8|99.4|249.6
4595348|Malik Nabers|WR|NYG|49|35.8|99.1|243.9
4431611|Caleb Williams|QB|CHI|50|85.0|91.8|281.0
4038941|Justin Herbert|QB|LAC|52|85.4|92.5|283.6
4362238|Chase Brown|RB|CIN|54|17.8|99.6|271.6
4685382|Omarion Hampton|RB|LAC|55|17.8|99.6|261.7
4427366|Breece Hall|RB|NYJ|56|35.7|98.8|274.1
4361579|Javonte Williams|RB|DAL|57|32.4|99.1|259.5
3139477|Patrick Mahomes|QB|KC|58|109.3|86.6|291.0
4239996|Travis Etienne Jr.|RB|NO|60|39.3|98.3|246.4
4430737|Kyren Williams|RB|LAR|61|34.6|98.8|232.0
4569618|Garrett Wilson|WR|NYJ|62|37.1|99.0|250.1
4426354|George Pickens|WR|DAL|63|28.3|99.7|239.3
4429615|Zay Flowers|WR|BAL|64|43.8|98.6|238.5
4685472|Tetairoa McMillan|WR|CAR|65|43.0|98.8|235.9
4241478|DeVonta Smith|WR|PHI|66|36.1|99.3|239.1
4567750|Emeka Egbuka|WR|TB|67|45.4|98.1|228.8
16800|Davante Adams|WR|LAR|68|46.0|98.7|232.2
4612826|Ladd McConkey|WR|LAC|69|46.3|97.8|221.0
3121422|Terry McLaurin|WR|WSH|70|60.9|96.1|218.0
4685702|Quinshon Judkins|RB|CLE|71|47.7|97.1|226.7
4696981|Cam Skattebo|RB|NYG|72|45.3|98.7|227.4
4596448|Bucky Irving|RB|TB|73|56.4|96.6|206.9
4259545|D'Andre Swift|RB|CHI|74|53.0|95.9|209.9
3917315|Kyler Murray|QB|MIN|75|137.1|68.0|283.1
4360689|Tyler Shough|QB|NO|78|152.8|48.8|265.1
4723086|Colston Loveland|TE|CHI|80|42.2|99.6|206.6
4431459|Tyler Warren|TE|IND|81|51.4|99.1|210.5
4239993|Tee Higgins|WR|CIN|82|53.0|97.3|218.9
4372016|Jaylen Waddle|WR|DEN|84|53.4|97.0|213.0
4431299|Rome Odunze|WR|CHI|85|67.8|94.9|213.2
4426388|Jameson Williams|WR|DET|86|64.3|95.6|208.3
3915416|DJ Moore|WR|BUF|87|58.3|95.9|209.6
4685278|Luther Burden III|WR|CHI|88|74.7|93.0|206.5
4882093|Bhayshul Tuten|RB|JAX|89|62.3|93.9|206.0
4035538|David Montgomery|RB|HOU|90|62.0|94.9|199.7
4685512|Jadarian Price|RB|SEA|91|66.0|94.1|194.1
4569173|Rhamondre Stevenson|RB|NE|92|76.7|91.6|206.7
4360248|Kyle Pitts Sr.|TE|ATL|93|68.7|96.7|185.0
5083076|Harold Fannin Jr.|TE|CLE|96|70.6|95.6|188.9
4430027|Sam LaPorta|TE|DET|97|75.0|95.8|188.7
4569987|Jaylen Warren|RB|PIT|98|85.3|90.8|194.0
4871023|Carnell Tate|WR|TEN|99|81.1|92.9|202.2
3046779|Jared Goff|QB|DET|100|137.6|69.8|268.3
3917792|Daniel Jones|QB|IND|102|161.1|36.8|266.1
3052587|Baker Mayfield|QB|TB|104|147.7|58.0|264.3
3128429|Courtland Sutton|WR|DEN|106|82.0|92.6|204.1
4035687|Michael Pittman Jr.|WR|PIT|107|90.5|90.3|197.2
4432708|Marvin Harrison Jr.|WR|ARI|108|79.4|92.3|193.6
4047650|DK Metcalf|WR|PIT|109|86.0|92.1|195.8
4432620|Parker Washington|WR|JAX|111|90.4|89.3|187.2
4360078|Alec Pierce|WR|IND|112|104.7|86.4|185.3
4038815|Rico Dowdle|RB|PIT|113|97.1|89.1|188.3
4678008|Jonathon Brooks|RB|CAR|114|105.0|84.6|179.6
4685415|Travis Hunter|WR|JAX|115|118.8|74.6|103.6
4432710|TreVeyon Henderson|RB|NE|116|77.7|92.5|187.5
4248528|Christian Watson|WR|GB|117|88.7|89.9|188.5
16737|Mike Evans|WR|SF|118|83.8|91.0|180.0
4701936|Matthew Golden|WR|GB|119|115.3|85.0|188.6
4432773|Brian Thomas Jr.|WR|JAX|120|113.3|84.5|176.7
3916148|Tony Pollard|RB|TEN|122|86.0|90.1|185.5
4371733|Kenny Gainwell|RB|TB|123|100.0|86.3|177.7
4241416|Chuba Hubbard|RB|CAR|124|111.8|84.9|180.0
4241985|J.K. Dobbins|RB|DEN|125|111.4|84.5|174.8
4360761|Michael Wilson|WR|ARI|126|105.2|86.4|176.4
3916433|Jakobi Meyers|WR|JAX|127|121.4|80.4|181.9
3040151|George Kittle|TE|SF|129|69.0|94.5|193.3
4572680|Tucker Kraft|TE|GB|130|90.8|91.1|172.0
4569587|Wan'Dale Robinson|WR|TEN|131|111.7|82.4|174.8
4242512|Malik Willis|QB|MIA|132|167.4|21.4|239.3
4036378|Jordan Love|QB|GB|135|155.4|42.6|262.6
4432577|C.J. Stroud|QB|HOU|138|165.3|24.5|246.1
3912547|Sam Darnold|QB|SEA|140|162.6|26.9|242.5
4429205|Jordan Addison|WR|MIN|142|124.8|80.5|170.7
4710714|De'Zhaun Stribling|WR|SF|143|137.8|65.2|160.1
4373678|Khalil Shakir|WR|BUF|144|138.6|70.5|171.2
4362249|Jayden Reed|WR|GB|147|139.9|71.6|173.4
3121023|Dallas Goedert|TE|PHI|148|101.2|90.4|176.9
15847|Travis Kelce|TE|KC|149|93.8|91.2|177.2
4242355|Jake Ferguson|TE|DAL|150|114.8|86.0|166.6
3116365|Mark Andrews|TE|BAL|152|126.4|81.7|169.1
4361050|Isaiah Likely|TE|NYG|154|122.5|81.5|155.1
4685720|Bryce Young|QB|CAR|155|168.7|10.7|237.7
4688380|Cam Ward|QB|TEN|157|169.2|9.3|219.6
2578570|Jacoby Brissett|QB|ARI|159|169.8|5.2|198.5
4683062|Xavier Worthy|WR|KC|162|133.2|76.3|173.0
4429025|Quentin Johnston|WR|LAC|163|135.2|75.0|165.4
2976212|Stefon Diggs|WR|WSH|164|104.2|83.8|172.9
4047365|Josh Jacobs|RB|GB|165|100.9|91.3|164.0
4429023|MarShawn Lloyd|RB|GB|166|103.6|80.9|134.4
4608686|Kyle Monangai|RB|CHI|168|125.2|78.8|174.7
4575131|Jacory Croskey-Merritt|RB|WSH|169|137.6|71.7|158.8
3042519|Aaron Jones Sr.|RB|MIN|170|117.2|81.9|178.2
4385690|Dalton Kincaid|TE|BUF|171|132.0|75.6|155.5
4036133|T.J. Hockenson|TE|MIN|172|154.3|60.5|158.4
3046439|Hunter Henry|TE|NE|173|153.0|55.9|150.1
4570037|Terrance Ferguson|TE|LAR|175|167.8|26.4|135.7
4697815|Rachaad White|RB|WSH|176|129.3|74.7|164.1
4360569|Jordan Mason|RB|MIN|177|140.5|68.5|152.3
4429096|Blake Corum|RB|LAR|178|127.3|77.7|159.3
4568490|RJ Harvey|RB|DEN|181|128.8|76.4|149.4
4688813|Josh Downs|WR|IND|182|138.1|70.8|157.5
4870653|KC Concepcion|WR|CLE|183|148.7|65.0|156.0
4870795|Makai Lemon|WR|PHI|184|135.8|74.1|155.2
3116165|Chris Godwin Jr.|WR|TB|185|125.2|76.8|157.2
3126486|Deebo Samuel Sr.|WR|SF|187|145.1|68.6|149.5
4361432|Romeo Doubs|WR|NE|189|148.8|61.9|150.4
4695883|Jalen Coker|WR|CAR|190|154.8|51.1|146.9
4032473|Rashid Shaheed|WR|SEA|191|160.4|44.3|144.4
4430834|Jalen McMillan|WR|TB|192|163.4|33.0|132.7
4429059|Woody Marks|RB|HOU|196|152.3|59.8|131.8
4426385|Zach Charbonnet|RB|SEA|197|155.9|55.1|134.0
4428557|Tyjae Spears|RB|TEN|198|151.4|55.9|154.3
4362619|Chris Rodriguez Jr.|RB|JAX|199|164.6|31.7|72.0
15864|Geno Smith|QB|NYJ|200|170.0|3.9|232.7
4686658|Mike Washington Jr.|RB|LV|204|162.7|40.2|67.1
4241474|Brian Robinson Jr.|RB|ATL|205|168.0|27.2|93.8
4832800|Denzel Boston|WR|CLE|206|169.0|26.2|142.3
4241463|Jerry Jeudy|WR|CLE|207|168.8|28.0|139.8
3925357|Calvin Ridley|WR|TEN|208|170.2|24.3|135.3
4597500|Adonai Mitchell|WR|NYJ|210|171.3|16.1|127.8
4869645|Caleb Douglas|WR|MIA|212|170.9|16.0|113.3
4880281|Jordyn Tyson|WR|NO|213|168.1|37.1|99.8
4428718|Tre Tucker|WR|LV|214|169.5|26.6|137.9
4382466|Jalen Nailor|WR|LV|217|171.2|13.0|124.2
4373626|Tyler Allgeier|RB|ARI|219|164.0|36.3|92.6
4596334|Keaton Mitchell|RB|LAC|220|169.3|21.9|93.9
4702555|Jonah Coleman|RB|DEN|221|162.8|29.4|74.4
5083315|Kenyon Sadiq|TE|NYJ|222|166.9|39.4|146.0
4837248|Fernando Mendoza|QB|LV|226|168.8|8.8|187.5
8439|Aaron Rodgers|QB|PIT|228|169.1|7.2|218.8
3122840|Deshaun Watson|QB|CLE|230|170.1|2.0|78.2
4241479|Tua Tagovailoa|QB|ATL|232|170.1|1.8|115.3
-16034|Texans D/ST|DEF|HOU|234|92.3|99.0|129.1
-16007|Broncos D/ST|DEF|DEN|236|98.0|98.7|130.8
-16023|Steelers D/ST|DEF|PIT|238|121.5|96.6|124.6
-16026|Seahawks D/ST|DEF|SEA|239|112.8|98.1|122.3
-16014|Rams D/ST|DEF|LAR|240|97.7|97.7|124.4
-16033|Ravens D/ST|DEF|BAL|241|133.8|90.8|118.6
-16021|Eagles D/ST|DEF|PHI|243|137.5|88.8|107.1
-16005|Browns D/ST|DEF|CLE|246|158.4|59.9|104.0
-16017|Patriots D/ST|DEF|NE|247|154.1|69.2|100.5
-16008|Lions D/ST|DEF|DET|248|155.3|71.7|108.0
-16012|Chiefs D/ST|DEF|KC|249|166.5|37.8|100.4
-16024|Chargers D/ST|DEF|LAC|250|165.1|54.7|94.5
3953687|Brandon Aubrey|K|DAL|251|80.5|99.8|171.5
4362081|Cameron Dicker|K|LAC|252|109.0|98.7|161.9
2473037|Jason Myers|K|SEA|253|112.3|98.4|158.5
4574716|Harrison Mevis|K|LAR|254|129.1|93.3|159.4
2971573|Ka'imi Fairbairn|K|HOU|257|122.5|95.6|157.8
4034949|Eddy Pineiro|K|SF|259|142.4|85.4|155.1
3055899|Harrison Butker|K|KC|260|143.8|81.8|148.8
4686361|Cam Little|K|JAX|261|140.5|88.8|146.9
4689936|Jake Bates|K|DET|263|156.3|72.5|145.9
4697745|Tyler Loop|K|BAL|266|165.5|52.5|145.9
17427|Cairo Santos|K|CHI|267|168.8|34.3|144.1
4567104|Will Reichard|K|MIN|270|167.7|32.8|142.5
15818|Keenan Allen|WR|IND|271|165.7|29.9|124.1
4685247|Braelon Allen|RB|NYJ|274|171.0|13.1|76.7
4429013|Tank Bigsby|RB|PHI|277|169.7|19.4|64.1
4429501|Ray Davis|RB|BUF|280|170.9|10.0|38.2
5081397|Dylan Sampson|RB|CLE|281|169.8|19.7|88.2
4360939|Rashod Bateman|WR|BAL|284|171.4|9.3|122.3
4241457|Najee Harris|RB|NYG|286|170.1|12.1|78.5
3054850|Alvin Kamara|RB|NO|289|163.6|38.6|113.3
4038441|Justice Hill|RB|BAL|291|170.2|18.3|120.1
4696044|Kaelon Black|RB|SF|294|169.9|13.2|60.3
4428850|Dontayvion Wicks|WR|PHI|295|171.0|10.2|108.7
4569559|Devaughn Vele|WR|NO|298|171.5|10.8|123.2
4586312|Jaylin Noel|WR|HOU|301|171.5|8.2|131.6
4432762|Shedeur Sanders|QB|CLE|304|169.9|2.3|142.6
14880|Kirk Cousins|QB|LV|305|169.9|2.9|45.8
4360423|Michael Penix Jr.|QB|ATL|307|170.1|1.0|111.8
4433970|J.J. McCarthy|QB|MIN|310|169.9|0.8|10.1
4870847|Ja'Kobi Lane|WR|BAL|312|169.2|17.8|109.7
3886598|Jauan Jennings|WR|MIN|313|171.1|8.5|114.7
4682648|Malachi Fields|WR|NYG|314|171.0|6.0|86.3
4430968|Kimani Vidal|RB|LAC|315|171.0|3.3|36.4
4682745|Jaylen Wright|RB|MIA|316|170.7|2.8|45.7
4711533|Ollie Gordon II|RB|MIA|318|170.7|1.6|33.8
3116389|Samaje Perine|RB|CIN|319|170.8|11.9|100.3
3915411|Ty Johnson|RB|BUF|320|170.8|1.8|84.8
3149687|Chris Brooks|RB|GB|321|170.7|7.4|70.6
4596602|Brashard Smith|RB|KC|322|170.5|0.9|59.7
4240603|Malik Davis|RB|DAL|323|170.5|3.1|57.6
4832955|Emmett Johnson|RB|KC|324|169.9|6.5|53.9
4361529|Isiah Pacheco|RB|DET|325|166.9|36.1|71.0
4695404|Isaiah Davis|RB|NYJ|326|170.4|0.7|51.0
4383429|Jacob Saylors|RB|DET|327|170.3|2.5|42.7
3929645|Juwan Johnson|TE|NO|329|157.2|46.0|146.7
4430539|Brenton Strange|TE|JAX|330|168.7|23.2|142.6
4685261|Germie Bernard|WR|PIT|331|171.2|6.1|108.7
4686612|Tre' Harris|WR|LAC|332|171.1|4.2|89.9
4430841|Carson Beck|QB|ARI|333|170.0|0.8|29.3
4362887|Justin Fields|QB|KC|334|170.0|0.5|10.6
5083754|Ryan Flournoy|WR|DAL|335|171.0|4.1|89.3
4870612|Zachariah Branch|WR|ATL|336|170.7|4.7|82.4
4723820|Omar Cooper Jr.|WR|NYJ|337|171.0|5.6|87.6
4429022|Kayshon Boutte|WR|HOU|338|170.6|14.6|139.0
4361411|Pat Freiermuth|TE|PIT|341|169.7|14.1|136.3
-16027|Buccaneers D/ST|DEF|TB|342|170.6|14.2|93.0
-16009|Packers D/ST|DEF|GB|343|169.6|17.0|89.5
17372|Chris Boswell|K|PIT|344|164.8|38.0|142.8
3150744|Chase McLaughlin|K|TB|345|170.2|16.4|142.1
4569603|Malik Washington|WR|MIA|347|169.9|8.2|113.7
2977187|Cooper Kupp|WR|SEA|348|169.3|11.4|101.5
4430034|Xavier Legette|WR|CAR|349|170.7|1.9|93.9
4361409|Jahan Dotson|WR|ATL|350|170.6|1.2|92.6
4686422|Xavier Hutchinson|WR|HOU|351|170.5|0.8|91.1
4249417|Jalen Tolbert|WR|MIA|353|170.5|0.9|89.4
4869961|Chris Bell|WR|MIA|355|170.6|3.6|88.3
4427095|DeMario Douglas|WR|NE|356|170.4|1.0|82.0
3916945|Darius Slayton|WR|FA|357|170.4|1.1|80.1
5081432|Antonio Williams|WR|WSH|358|170.4|2.0|77.6
4911851|LeQuint Allen Jr.|RB|JAX|360|170.3|0.6|43.9
4429835|George Holani|RB|SEA|361|170.3|3.6|41.5
4360516|Tyrone Tracy Jr.|RB|NYG|362|170.3|6.9|40.9
4430871|Sean Tucker|RB|TB|363|170.3|0.8|36.9
4686468|Seth McGowan|RB|IND|364|170.3|0.9|36.3
4685397|Jordan James|RB|SF|367|170.4|2.4|29.1
4431545|Will Shipley|RB|PHI|368|170.2|0.6|28.2
4887558|Emanuel Wilson|RB|SEA|369|170.2|0.5|9.9
3117256|Dalton Schultz|TE|HOU|370|168.9|18.2|132.9
4686728|Gunnar Helm|TE|TEN|371|170.7|5.7|126.9
4360635|Chig Okonkwo|TE|WSH|373|170.1|8.4|120.9
11252|Joe Flacco|QB|CIN|374|170.0|0.3|10.5
4241464|Mac Jones|QB|SF|375|170.0|0.3|8.6
4576297|AJ Barner|TE|SEA|376|169.7|6.8|113.8
4362478|Emari Demercado|RB|DAL|377|170.2|0.7|24.6
4362921|Tyquan Thornton|WR|KC|379|170.2|0.9|77.3
4635008|Keon Coleman|WR|BUF|383|170.2|2.0|75.5
-16030|Jaguars D/ST|DEF|JAX|384|167.2|55.5|77.0
-16018|Saints D/ST|DEF|NO|386|170.6|3.6|89.0
4360234|Evan McPherson|K|CIN|388|169.2|21.0|141.8
10621|Nick Folk|K|ATL|389|170.2|4.9|141.2
4367209|Greg Dulcich|TE|MIA|391|170.4|3.2|118.9
2576925|Darren Waller|TE|CAR|392|170.4|3.4|114.4
4243331|Cade Otton|TE|TB|393|170.3|2.5|102.0
5123663|Isaac TeSlaa|WR|DET|394|170.2|2.9|72.8
4600981|Pat Bryant|WR|DEN|396|170.3|1.9|72.7
4686472|Marvin Mims Jr.|WR|DEN|397|170.1|0.9|70.0
4368003|Andrei Iosivas|WR|CIN|398|170.1|0.5|67.6
4819231|Kaleb Johnson|RB|GB|399|170.1|8.0|7.9
4685555|Nicholas Singleton|RB|TEN|400|170.2|1.6|19.8
4685307|Kevin Coleman Jr.|WR|MIA|403|170.2|0.2|66.9
3676833|KaVontae Turpin|WR|DAL|404|169.7|1.7|66.4
4366031|Tank Dell|WR|HOU|405|165.0|34.3|0.0
4603186|Jack Bech|WR|LV|406|170.2|0.8|65.9
4597703|Tory Horton|WR|SEA|407|170.2|0.7|65.5
4599739|Kendre Miller|RB|NO|409|170.2|0.6|18.8
4429299|Tahj Brooks|RB|CIN|410|170.1|0.3|18.4
4832846|Demond Claiborne|RB|MIN|411|170.2|0.7|16.9
4690013|Rasheen Ali|RB|BAL|412|170.1|0.2|16.5
4685246|Kaytron Allen|RB|WSH|413|170.1|1.1|15.7
4874509|DJ Giddens|RB|IND|416|170.1|0.4|15.5
4912274|Sione Vaki|RB|DET|417|170.1|0.3|9.4
4035537|Kene Nwangwu|RB|NYJ|418|170.1|0.1|2.3
5220680|Ted Hurst III|WR|TB|419|170.1|0.9|64.9
-16020|Jets D/ST|DEF|NYJ|420|170.3|4.0|81.2
-16025|49ers D/ST|DEF|SF|422|169.1|7.4|81.7
4869461|Trey Smack|K|GB|423|168.3|14.3|144.1
4571557|Spencer Shrader|K|IND|424|170.1|3.3|139.5
3051876|Evan Engram|TE|DEN|425|170.0|2.9|106.5
3123076|David Njoku|TE|LAC|426|169.8|5.0|104.3
4595342|Oronde Gadsden|TE|LAC|428|170.3|2.9|77.2
4685522|Ty Simpson|QB|LAR|476|170.0|0.4|10.0
2969939|Jameis Winston|QB|NYG|477|170.0|0.3|8.6
4429084|Anthony Richardson Sr.|QB|IND|478|170.0|0.2|
4596472|Jalon Daniels|QB|TB|479|169.9|0.1|10.4
3892775|Jarrett Stidham|QB|DEN|480|170.0|0.1|10.4
