4685512|Jadarian Price|RB|SEA|62|66.6|93.6|194.1
4685278|Luther Burden III|WR|CHI|64|74.8|92.7|206.8
4432710|TreVeyon Henderson|RB|NE|66|77.3|92.4|197.9
4871023|Carnell Tate|WR|TEN|67|78.2|93.1|202.2
16737|Mike Evans|WR|SF|68|83.7|90.4|180.1
4432708|Marvin Harrison Jr.|WR|ARI|69|78.7|91.8|193.6
3915511|Joe Burrow|QB|CIN|70|53.5|97.9|304.3
4569173|Rhamondre Stevenson|RB|NE|72|78.0|90.5|203.3
4040715|Jalen Hurts|QB|PHI|73|54.7|98.4|319.8
4035687|Michael Pittman Jr.|WR|PIT|74|89.7|90.2|197.2
3916148|Tony Pollard|RB|TEN|75|87.0|89.4|185.5
5083076|Harold Fannin Jr.|TE|CLE|76|70.5|95.2|188.9
4360248|Kyle Pitts Sr.|TE|ATL|77|68.7|96.6|185.1
4047650|DK Metcalf|WR|PIT|78|85.3|91.9|195.8
3040151|George Kittle|TE|SF|79|72.4|93.4|193.4
3128429|Courtland Sutton|WR|DEN|80|81.3|92.2|204.1
4248528|Christian Watson|WR|GB|81|88.5|89.3|188.8
2577417|Dak Prescott|QB|DAL|85|71.8|93.5|286.1
4432620|Parker Washington|WR|JAX|87|89.7|88.8|187.2
4569987|Jaylen Warren|RB|PIT|88|86.3|90.0|194.0
4430027|Sam LaPorta|TE|DET|89|74.2|95.7|188.9
4371733|Kenny Gainwell|RB|TB|90|99.9|85.5|177.9
4689114|Jaxson Dart|QB|NYG|91|83.2|94.2|299.5
4047365|Josh Jacobs|RB|GB|92|81.8|93.3|164.4
4569587|Wan'Dale Robinson|WR|TEN|93|112.7|82.3|174.8
4678008|Jonathon Brooks|RB|CAR|95|104.2|83.9|179.9
4038941|Justin Herbert|QB|LAC|97|85.4|91.7|283.6
4360761|Michael Wilson|WR|ARI|100|103.0|86.4|176.4
4429023|MarShawn Lloyd|RB|GB|102|111.9|76.4|134.8
4431611|Caleb Williams|QB|CHI|104|88.3|91.3|281.9
4038815|Rico Dowdle|RB|PIT|106|95.3|88.8|188.3
2976212|Stefon Diggs|WR|WSH|107|101.9|82.0|173.1
4360078|Alec Pierce|WR|IND|108|107.8|86.0|185.4
4685415|Travis Hunter|WR|JAX|109|118.7|74.2|103.6
4572680|Tucker Kraft|TE|GB|110|91.0|90.9|172.3
4241416|Chuba Hubbard|RB|CAR|111|108.6|84.7|180.2
3916433|Jakobi Meyers|WR|JAX|112|122.3|80.6|181.9
4360310|Trevor Lawrence|QB|JAX|114|101.6|88.9|289.5
3042519|Aaron Jones Sr.|RB|MIN|117|114.4|81.6|178.0
4432773|Brian Thomas Jr.|WR|JAX|118|113.6|84.6|176.7
3953687|Brandon Aubrey|K|DAL|119|84.0|99.8|171.5
4361741|Brock Purdy|QB|SF|120|110.2|85.1|292.0
4697815|Rachaad White|RB|WSH|121|126.2|74.9|164.3
4241985|J.K. Dobbins|RB|DEN|122|111.5|84.1|174.8
4608686|Kyle Monangai|RB|CHI|124|123.9|79.0|175.2
15847|Travis Kelce|TE|KC|125|94.5|90.8|177.2
4701936|Matthew Golden|WR|GB|126|113.3|85.4|188.9
3116165|Chris Godwin Jr.|WR|TB|127|122.2|76.3|157.3
4429205|Jordan Addison|WR|MIN|130|121.8|81.2|171.1
4688813|Josh Downs|WR|IND|131|136.7|72.0|157.7
3121023|Dallas Goedert|TE|PHI|132|103.0|90.2|176.9
4568490|RJ Harvey|RB|DEN|133|126.0|76.7|149.4
3139477|Patrick Mahomes|QB|KC|134|109.1|86.6|291.0
4373678|Khalil Shakir|WR|BUF|135|140.0|71.1|171.3
4429096|Blake Corum|RB|LAR|138|125.8|77.6|159.3
4426338|Bo Nix|QB|DEN|139|103.6|89.2|295.7
12483|Matthew Stafford|QB|LAR|140|93.3|93.1|292.8
4242355|Jake Ferguson|TE|DAL|141|111.5|86.5|166.6
4870795|Makai Lemon|WR|PHI|144|133.0|75.1|155.2
4361050|Isaiah Likely|TE|NYG|145|122.2|81.4|155.1
4429025|Quentin Johnston|WR|LAC|146|131.1|75.6|165.4
4575131|Jacory Croskey-Merritt|RB|WSH|147|136.4|72.2|159.0
4362249|Jayden Reed|WR|GB|148|139.6|72.3|173.7
3116365|Mark Andrews|TE|BAL|150|126.5|82.0|169.1
4710714|De'Zhaun Stribling|WR|SF|151|138.3|62.3|160.2
3917315|Kyler Murray|QB|MIN|152|137.2|66.4|283.4
4683062|Xavier Worthy|WR|KC|153|130.9|76.7|173.0
4361432|Romeo Doubs|WR|NE|154|147.7|61.9|150.6
4695883|Jalen Coker|WR|CAR|156|154.3|49.3|147.0
4385690|Dalton Kincaid|TE|BUF|157|130.9|75.2|155.6
4428557|Tyjae Spears|RB|TEN|158|147.4|54.0|154.3
4362081|Cameron Dicker|K|LAC|159|112.3|98.8|161.9
4360689|Tyler Shough|QB|NO|160|152.4|47.7|265.6
4360569|Jordan Mason|RB|MIN|161|139.3|68.0|151.7
3126486|Deebo Samuel Sr.|WR|SF|163|143.9|69.6|149.6
3046779|Jared Goff|QB|DET|164|136.7|69.5|269.1
4429059|Woody Marks|RB|HOU|165|151.9|60.4|131.8
2473037|Jason Myers|K|SEA|167|114.8|98.3|158.5
4870653|KC Concepcion|WR|CLE|171|147.2|66.0|156.0
4430834|Jalen McMillan|WR|TB|173|163.6|30.6|132.9
4366031|Tank Dell|WR|HOU|175|164.8|34.7|0.0
-16034|Texans D/ST|DEF|HOU|176|93.0|98.9|129.1
4426385|Zach Charbonnet|RB|SEA|177|153.9|56.1|134.0
-16007|Broncos D/ST|DEF|DEN|179|99.5|98.6|130.8
4702555|Jonah Coleman|RB|DEN|181|165.4|24.1|74.4
3052587|Baker Mayfield|QB|TB|182|146.6|57.4|264.7
2971573|Ka'imi Fairbairn|K|HOU|183|124.0|95.1|157.8
4361529|Isiah Pacheco|RB|DET|184|161.6|39.6|71.2
4362619|Chris Rodriguez Jr.|RB|JAX|188|164.4|30.1|72.0
4574716|Harrison Mevis|K|LAR|189|134.3|92.9|159.4
3917792|Daniel Jones|QB|IND|190|160.4|36.8|266.6
3929645|Juwan Johnson|TE|NO|191|157.5|43.2|146.9
3054850|Alvin Kamara|RB|NO|192|162.0|39.9|113.4
4373626|Tyler Allgeier|RB|ARI|195|163.0|35.5|92.6
4686658|Mike Washington Jr.|RB|LV|198|163.4|39.8|67.1
5081397|Dylan Sampson|RB|CLE|199|169.3|18.3|88.2
3046439|Hunter Henry|TE|NE|200|153.1|57.0|150.3
4036133|T.J. Hockenson|TE|MIN|201|152.9|63.3|158.9
4596334|Keaton Mitchell|RB|LAC|203|169.3|20.8|93.9
15818|Keenan Allen|WR|IND|205|165.5|27.9|124.2
3116389|Samaje Perine|RB|CIN|206|171.1|8.2|100.3
4034949|Eddy Pineiro|K|SF|207|141.9|84.9|155.2
4036378|Jordan Love|QB|GB|208|155.2|41.0|263.4
4241474|Brian Robinson Jr.|RB|ATL|211|167.9|27.0|94.0
4570037|Terrance Ferguson|TE|LAR|213|168.5|25.3|135.7
4032473|Rashid Shaheed|WR|SEA|214|160.8|44.2|144.4
4832800|Denzel Boston|WR|CLE|215|169.2|25.5|142.3
4241463|Jerry Jeudy|WR|CLE|216|168.9|28.2|139.8
3925357|Calvin Ridley|WR|TEN|218|169.0|25.0|135.3
4597500|Adonai Mitchell|WR|NYJ|221|171.3|15.7|127.9
4869645|Caleb Douglas|WR|MIA|222|170.9|15.5|113.4
4242512|Malik Willis|QB|MIA|223|167.6|20.8|239.8
4880281|Jordyn Tyson|WR|NO|226|168.1|40.5|99.8
4428718|Tre Tucker|WR|LV|227|169.4|26.6|138.0
4382466|Jalen Nailor|WR|LV|228|171.2|13.2|124.2
4685247|Braelon Allen|RB|NYJ|229|171.0|12.6|76.8
4429013|Tank Bigsby|RB|PHI|230|169.7|19.3|64.1
5083315|Kenyon Sadiq|TE|NYJ|234|165.4|45.5|146.1
4360939|Rashod Bateman|WR|BAL|235|171.5|9.2|122.3
4428850|Dontayvion Wicks|WR|PHI|236|171.0|9.9|108.7
4569559|Devaughn Vele|WR|NO|237|171.6|10.8|123.4
4586312|Jaylin Noel|WR|HOU|238|171.8|8.9|131.6
4429501|Ray Davis|RB|BUF|239|171.0|10.2|38.2
4241457|Najee Harris|RB|NYG|240|170.2|10.8|78.5
-16023|Steelers D/ST|DEF|PIT|241|122.5|96.4|123.1
-16026|Seahawks D/ST|DEF|SEA|242|113.4|98.1|122.2
-16014|Rams D/ST|DEF|LAR|243|101.2|97.3|124.4
-16033|Ravens D/ST|DEF|BAL|246|134.3|90.2|120.0
-16021|Eagles D/ST|DEF|PHI|248|138.2|88.4|107.1
-16005|Browns D/ST|DEF|CLE|249|158.5|59.2|104.0
-16017|Patriots D/ST|DEF|NE|250|154.0|69.6|100.5
-16008|Lions D/ST|DEF|DET|252|155.3|71.6|108.0
-16012|Chiefs D/ST|DEF|KC|254|166.5|37.5|100.4
-16024|Chargers D/ST|DEF|LAC|256|165.6|54.8|94.8
3055899|Harrison Butker|K|KC|259|144.3|81.3|148.8
4686361|Cam Little|K|JAX|260|141.0|88.8|146.9
4689936|Jake Bates|K|DET|263|156.9|72.4|146.1
4697745|Tyler Loop|K|BAL|266|165.7|52.4|145.9
17427|Cairo Santos|K|CHI|267|169.1|34.2|144.3
4567104|Will Reichard|K|MIN|270|167.9|32.8|142.5
4430539|Brenton Strange|TE|JAX|274|168.0|24.0|142.6
4038441|Justice Hill|RB|BAL|276|169.1|18.5|120.1
4696044|Kaelon Black|RB|SF|281|170.2|10.8|60.4
4870847|Ja'Kobi Lane|WR|BAL|283|168.9|18.2|109.7
4432577|C.J. Stroud|QB|HOU|285|165.4|24.0|246.1
3912547|Sam Darnold|QB|SEA|287|162.5|26.3|242.5
3886598|Jauan Jennings|WR|MIN|290|171.1|8.8|115.0
4682648|Malachi Fields|WR|NYG|293|170.6|4.6|86.3
4685261|Germie Bernard|WR|PIT|296|171.3|6.6|108.7
4686612|Tre' Harris|WR|LAC|297|171.1|4.4|89.9
5083754|Ryan Flournoy|WR|DAL|299|171.1|4.2|89.3
4361411|Pat Freiermuth|TE|PIT|301|169.7|14.4|136.3
3117256|Dalton Schultz|TE|HOU|303|168.9|18.4|132.9
4870612|Zachariah Branch|WR|ATL|305|170.8|5.0|82.5
4723820|Omar Cooper Jr.|WR|NYJ|306|171.1|6.5|87.7
4429022|Kayshon Boutte|WR|HOU|307|170.6|13.7|139.0
4569603|Malik Washington|WR|MIA|308|170.1|8.1|113.8
4430968|Kimani Vidal|RB|LAC|310|171.0|3.2|36.4
4682745|Jaylen Wright|RB|MIA|311|170.7|2.5|45.8
4711533|Ollie Gordon II|RB|MIA|312|170.7|1.5|33.8
4686728|Gunnar Helm|TE|TEN|313|170.8|5.8|126.9
4360635|Chig Okonkwo|TE|WSH|315|170.2|8.7|120.9
4576297|AJ Barner|TE|SEA|317|169.8|6.9|113.8
4685720|Bryce Young|QB|CAR|319|168.9|10.4|238.2
4688380|Cam Ward|QB|TEN|320|169.2|9.5|219.6
2578570|Jacoby Brissett|QB|ARI|321|169.9|5.0|198.5
3915411|Ty Johnson|RB|BUF|322|170.8|1.7|84.9
3149687|Chris Brooks|RB|GB|324|170.5|7.1|70.8
2977187|Cooper Kupp|WR|SEA|325|169.4|11.5|101.5
4596602|Brashard Smith|RB|KC|326|170.3|0.7|59.7
4240603|Malik Davis|RB|DAL|327|170.4|2.7|57.6
4430034|Xavier Legette|WR|CAR|328|170.8|2.0|94.0
4361409|Jahan Dotson|WR|ATL|329|170.7|1.1|92.8
4686422|Xavier Hutchinson|WR|HOU|330|170.3|0.7|91.1
4249417|Jalen Tolbert|WR|MIA|331|170.5|1.0|89.5
4869961|Chris Bell|WR|MIA|332|170.6|3.1|88.4
4427095|DeMario Douglas|WR|NE|333|170.5|1.0|81.5
3916945|Darius Slayton|WR|NYG|335|170.5|1.3|80.1
5081432|Antonio Williams|WR|WSH|337|170.4|2.4|77.7
-16027|Buccaneers D/ST|DEF|TB|338|170.6|13.5|93.0
-16009|Packers D/ST|DEF|GB|339|169.6|17.1|90.3
17372|Chris Boswell|K|PIT|340|164.8|38.7|142.8
3150744|Chase McLaughlin|K|TB|341|170.3|16.4|142.2
4832955|Emmett Johnson|RB|KC|343|169.9|5.9|53.9
4695404|Isaiah Davis|RB|NYJ|344|170.5|0.8|51.1
4383429|Jacob Saylors|RB|DET|345|170.2|1.9|49.2
4911851|LeQuint Allen Jr.|RB|JAX|346|170.4|0.6|43.9
4429835|George Holani|RB|SEA|349|170.3|3.9|41.5
4360516|Tyrone Tracy Jr.|RB|NYG|350|170.4|8.5|40.9
4430871|Sean Tucker|RB|TB|351|170.3|0.9|37.0
4686468|Seth McGowan|RB|IND|352|170.3|0.8|36.4
4685397|Jordan James|RB|SF|353|170.7|3.0|29.1
4431545|Will Shipley|RB|PHI|355|170.2|0.6|28.2
4887558|Emanuel Wilson|RB|SEA|356|170.2|0.5|9.9
4362478|Emari Demercado|RB|DAL|357|170.2|0.8|24.6
4362921|Tyquan Thornton|WR|KC|358|170.3|0.9|77.3
4635008|Keon Coleman|WR|BUF|359|170.2|2.1|75.5
-16030|Jaguars D/ST|DEF|JAX|361|167.9|56.8|78.4
-16018|Saints D/ST|DEF|NO|363|170.6|3.5|89.1
4360234|Evan McPherson|K|CIN|364|169.3|20.4|141.8
10621|Nick Folk|K|ATL|365|170.3|4.8|141.3
4367209|Greg Dulcich|TE|MIA|366|170.5|3.4|119.0
2576925|Darren Waller|TE|CAR|367|170.4|3.1|114.5
4243331|Cade Otton|TE|TB|369|170.3|2.5|102.1
5123663|Isaac TeSlaa|WR|DET|370|170.3|3.2|73.0
4600981|Pat Bryant|WR|DEN|371|170.4|2.0|72.7
4686472|Marvin Mims Jr.|WR|DEN|372|170.2|0.9|70.0
4368003|Andrei Iosivas|WR|CIN|376|170.2|0.6|67.6
4819231|Kaleb Johnson|RB|GB|378|170.0|10.8|7.9
4685555|Nicholas Singleton|RB|TEN|380|170.3|1.8|19.8
15864|Geno Smith|QB|NYJ|382|170.1|3.8|233.2
4837248|Fernando Mendoza|QB|LV|385|168.6|9.4|187.5
8439|Aaron Rodgers|QB|PIT|387|169.2|7.0|218.8
3122840|Deshaun Watson|QB|CLE|390|170.1|2.0|78.2
4685307|Kevin Coleman Jr.|WR|MIA|391|170.1|0.2|67.0
3676833|KaVontae Turpin|WR|DAL|392|169.8|1.6|66.4
4603186|Jack Bech|WR|LV|393|170.2|1.0|65.9
4597703|Tory Horton|WR|SEA|395|170.2|0.8|65.5
4599739|Kendre Miller|RB|NO|396|170.2|0.7|18.6
4429299|Tahj Brooks|RB|CIN|397|170.2|0.3|18.4
4832846|Demond Claiborne|RB|MIN|398|170.2|0.8|16.9
4690013|Rasheen Ali|RB|BAL|399|170.1|0.2|16.5
4685246|Kaytron Allen|RB|WSH|402|170.3|1.3|15.7
4874509|DJ Giddens|RB|IND|403|170.1|0.5|15.5
4912274|Sione Vaki|RB|DET|404|170.1|0.3|7.0
4035537|Kene Nwangwu|RB|NYJ|405|170.1|0.1|2.3
5220680|Ted Hurst III|WR|TB|406|170.2|0.9|64.9
-16020|Jets D/ST|DEF|NYJ|408|170.3|3.6|82.6
-16025|49ers D/ST|DEF|SF|409|169.1|7.2|83.1
4869461|Trey Smack|K|GB|410|168.2|13.7|144.3
4571557|Spencer Shrader|K|IND|411|170.0|2.3|139.6
3051876|Evan Engram|TE|DEN|412|170.0|3.0|106.5
3123076|David Njoku|TE|LAC|414|169.7|5.1|104.3
4595342|Oronde Gadsden|TE|LAC|416|170.2|3.4|77.2
3116164|Mike Gesicki|TE|CIN|417|170.2|1.5|96.5
4429086|Michael Mayer|TE|LV|418|170.2|1.1|80.9
4040655|Darnell Mooney|WR|NYG|419|170.4|2.1|63.7
2991662|Mack Hollins|WR|NE|421|170.1|0.3|56.7
4241479|Tua Tagovailoa|QB|ATL|422|170.1|1.7|115.2
-16006|Cowboys D/ST|DEF|DAL|424|167.5|11.7|78.1
-16011|Colts D/ST|DEF|IND|425|170.1|2.5|76.1
-16016|Vikings D/ST|DEF|MIN|426|169.0|13.5|74.4
-16004|Bengals D/ST|DEF|CIN|427|169.8|2.3|72.4
4432762|Shedeur Sanders|QB|CLE|429|169.9|2.4|142.6
14880|Kirk Cousins|QB|LV|430|170.0|2.8|45.8
4360423|Michael Penix Jr.|QB|ATL|440|170.1|1.0|113.2
4433970|J.J. McCarthy|QB|MIN|447|169.9|0.8|10.1
4430841|Carson Beck|QB|ARI|451|170.0|0.8|29.3
4362887|Justin Fields|QB|KC|453|170.0|0.5|10.6
11252|Joe Flacco|QB|CIN|454|170.0|0.3|10.5
4241464|Mac Jones|QB|SF|455|170.0|0.3|8.6
4685522|Ty Simpson|QB|LAR|476|170.0|0.4|10.0
2969939|Jameis Winston|QB|NYG|477|170.0|0.3|8.6
4429084|Anthony Richardson Sr.|QB|IND|478|170.0|0.2|
4596472|Jalon Daniels|QB|TB|479|169.9|0.1|10.5
3892775|Jarrett Stidham|QB|DEN|480|170.0|0.1|10.4
