1|1|1|11|3117251|0|Christian McCaffrey|RB|127.5|334.3|7
2|1|2|9|3054850|0|Alvin Kamara|RB|234.7|298.6|13
3|1|3|10|3116593|0|Dalvin Cook|RB|206.3|306.7|13
4|1|4|5|3139477|0|Patrick Mahomes|QB|361.7|369.4|17
5|1|5|1|3918298|0|Josh Allen|QB|402.6|377.5|17
6|1|6|12|3043078|0|Derrick Henry|RB|193.3|285.8|8
7|1|7|14|16800|0|Davante Adams|WR|344.3|322.9|16
8|1|8|8|3051392|0|Ezekiel Elliott|RB|252.1|273.8|17
9|1|9|7|3042519|0|Aaron Jones|RB|229|265.2|15
10|1|10|4|3068267|0|Austin Ekeler|RB|343.8|264|16
11|1|11|6|3116406|0|Tyreek Hill|WR|296.5|307.9|17
12|1|12|13|2577417|0|Dak Prescott|QB|320.6|344.1|16
13|1|13|3|4242214|0|Clyde Edwards-Helaire|RB|117.6|240.9|10
14|1|14|2|4242335|0|Jonathan Taylor|RB|373.1|265|17
15|2|1|2|4241457|0|Najee Harris|RB|300.7|255.7|17
16|2|2|3|3917315|0|Kyler Murray|QB|300.5|356.7|14
17|2|3|13|3929630|0|Saquon Barkley|RB|148.6|279.2|13
18|2|4|6|3128720|0|Nick Chubb|RB|215.3|260|14
19|2|5|4|4360294|0|Antonio Gibson|RB|229.1|261.8|16
20|2|6|7|2976212|0|Stefon Diggs|WR|285.5|302.2|17
21|2|7|8|15795|0|DeAndre Hopkins|WR|147.2|291.8|10
22|2|8|14|3116385|0|Joe Mixon|RB|287.9|240.4|16
23|2|9|12|15847|0|Travis Kelce|TE|262.8|305.1|16
24|2|10|1|3916387|0|Lamar Jackson|QB|240|338.9|12
25|2|11|5|8439|0|Aaron Rodgers|QB|333.3|322|16
26|2|12|10|3925357|0|Calvin Ridley|WR|71.1|275.4|5
27|2|13|9|2576925|0|Darren Waller|TE|133.5|241.3|11
28|2|14|11|4047650|0|DK Metcalf|WR|244.3|279.1|17
29|3|1|11|14881|0|Russell Wilson|QB|242.8|316.7|14
30|3|2|9|15818|0|Keenan Allen|WR|257.8|253.8|16
31|3|3|10|3052587|0|Baker Mayfield|QB|180.9|274.7|14
32|3|4|5|3919596|0|Chris Carson|RB|48.1|226.6|4
33|3|5|1|4047646|0|A.J. Brown|WR|180.9|271.8|13
34|3|6|12|2330|0|Tom Brady|QB|374.7|319.6|17
35|3|7|14|4040715|0|Jalen Hurts|QB|312.2|293.7|15
36|3|8|8|4038941|0|Justin Herbert|QB|380.8|309|17
37|3|9|7|4241479|0|Tua Tagovailoa|QB|180.9|276.3|13
38|3|10|4|4262921|0|Justin Jefferson|WR|330.4|260.4|17
39|3|11|6|12483|0|Matthew Stafford|QB|329.7|283|17
40|3|12|13|14876|0|Ryan Tannehill|QB|268.4|293.4|17
41|3|13|3|4241389|0|CeeDee Lamb|WR|232.8|246.1|16
42|3|14|2|4360310|0|Trevor Lawrence|QB|199|269.7|17
43|4|1|2|3040151|0|George Kittle|TE|198|225.2|14
44|4|2|3|4052042|0|James Robinson|RB|173.9|242.2|14
45|4|3|13|15880|0|Robert Woods|WR|137.2|246.2|9
46|4|4|6|3121422|0|Terry McLaurin|WR|213.5|256.2|17
47|4|5|4|3915511|0|Joe Burrow|QB|314.2|282.9|16
48|4|6|7|4035538|0|David Montgomery|RB|195|233.7|13
49|4|7|8|16799|0|Allen Robinson II|WR|87|244.5|12
50|4|8|14|4259545|0|D'Andre Swift|RB|208.9|233.6|13
51|4|9|12|13934|0|Antonio Brown|WR|121.1|186.7|7
52|4|10|1|3915416|0|DJ Moore|WR|237.5|225.2|17
53|4|11|5|2976499|0|Amari Cooper|WR|202.5|237.9|15
54|4|12|10|3059915|0|Kareem Hunt|RB|110|182.5|8
55|4|13|9|11237|0|Matt Ryan|QB|222.9|268.2|17
56|4|14|11|16737|0|Mike Evans|WR|262.5|243.8|16
57|5|1|11|3116365|0|Mark Andrews|TE|301.1|201|17
58|5|2|9|2977187|0|Cooper Kupp|WR|439.5|235|17
59|5|3|10|16757|0|Derek Carr|QB|257|258.9|17
60|5|4|5|13982|0|Julio Jones|WR|80.4|222|10
61|5|5|1|4360248|0|Kyle Pitts|TE|176.6|190.4|17
62|5|6|12|4045163|0|Miles Sanders|RB|117.2|238.4|12
63|5|7|14|16460|0|Adam Thielen|WR|199.8|242|13
64|5|8|8|4362887|0|Justin Fields|QB|126.8|255.3|12
65|5|9|7|2577327|0|Tyler Lockett|WR|241.4|244.3|16
66|5|10|4|4039359|0|Darrell Henderson Jr.|RB|163.4|198.3|12
67|5|11|6|5536|0|Ben Roethlisberger|QB|218.1|257.7|16
68|5|12|13|3886818|0|Myles Gaskin|RB|173.6|190.3|17
69|5|13|3|3932905|0|Diontae Johnson|WR|274.4|228.1|16
70|5|14|2|8664|0|Ryan Fitzpatrick|QB|0.7|251.7|1
71|6|1|2|3116165|0|Chris Godwin|WR|242.4|225.8|14
72|6|2|3|13229|0|Rob Gronkowski|TE|171.2|148.2|12
73|6|3|13|16813|0|Logan Thomas|TE|53.6|177.6|6
74|6|4|6|3119195|0|Chase Edmonds|RB|143.3|211.3|12
75|6|5|4|4047365|0|Josh Jacobs|RB|226|227.4|15
76|6|6|7|4036133|0|T.J. Hockenson|TE|145.3|199.7|12
77|6|7|8|4361579|0|Javonte Williams|RB|204.9|174.5|17
78|6|8|14|2969939|0|Jameis Winston|QB|117.4|213.2|7
79|6|9|12|4046692|0|Chase Claypool|WR|166.6|211.3|15
80|6|10|1|4239993|0|Tee Higgins|WR|219.1|214.9|14
81|6|11|5|3051926|0|Gus Edwards|RB|0|0|
82|6|12|10|3916430|0|Nyheim Hines|RB|112.6|158|17
83|6|13|9|4361259|0|Zach Wilson|QB|151.9|243.4|13
84|6|14|11|4360438|0|Brandon Aiyuk|WR|170.3|218.7|17
85|7|1|11|3025433|0|Mike Davis|RB|138.2|202.4|17
86|7|2|9|3925347|0|Damien Harris|RB|210.1|176.9|15
87|7|3|10|3120348|0|JuJu Smith-Schuster|WR|34.8|212.3|5
88|7|4|5|4241401|0|Trey Sermon|RB|28.3|122.5|6
89|7|5|1|4241463|0|Jerry Jeudy|WR|85|212.1|10
90|7|6|12|4241464|0|Mac Jones|QB|224.9|247.1|17
91|7|7|14|3054212|0|Jonnu Smith|TE|67.4|156|15
92|7|8|8|3121023|0|Dallas Goedert|TE|165|158.5|15
93|7|9|7|4383351|0|Trey Lance|QB|64.9|230.2|6
94|7|10|4|3917792|0|Daniel Jones|QB|167.5|259.6|11
95|7|11|6|2975674|0|Robert Tonyan|TE|50.4|153.1|8
96|7|12|13|4362628|0|Ja'Marr Chase|WR|304.6|206.4|17
97|7|13|3|2979843|0|Kenyan Drake|RB|102.5|172.3|12
98|7|14|2|4372016|0|Jaylen Waddle|WR|245.8|181.9|16
99|8|1|2|14880|0|Kirk Cousins|QB|300.3|248.1|16
100|8|2|3|3046779|0|Jared Goff|QB|194.5|253.9|14
101|8|3|13|16731|0|Brandin Cooks|WR|231.8|210.9|16
102|8|4|6|3128429|0|Courtland Sutton|WR|150.2|205.4|17
103|8|5|4|2576434|0|Melvin Gordon III|RB|195.1|148.7|16
104|8|6|7|2574808|0|Robby Anderson|WR|138.5|216.8|17
105|8|7|8|2573079|0|Carson Wentz|QB|258|237.5|17
106|8|8|14|3045147|0|James Conner|RB|257.7|151.7|15
107|8|9|12|4241478|0|DeVonta Smith|WR|185.6|196.9|17
108|8|10|1|16728|0|Teddy Bridgewater|QB|202.7|205.9|14
109|8|11|5|16733|0|Odell Beckham Jr.|WR|129.1|198.9|14
110|8|12|10|3116164|0|Mike Gesicki|TE|165|142.5|17
111|8|13|9|3042778|0|Corey Davis|WR|105.2|201.1|9
112|8|14|11|3912547|0|Sam Darnold|QB|157.3|224|12
113|9|1|11|2974858|0|Kenny Golladay|WR|89.1|212.9|14
114|9|2|9|4036131|0|Noah Fant|TE|159|155.7|16
115|9|3|10|3895856|0|Christian Kirk|WR|207.6|96.7|17
116|9|4|5|2576414|0|Raheem Mostert|RB|2|157.6|1
